RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID,REGION_dirty,ST_dirty,CIT_dirty,NATIVITY_dirty,RAC1P_dirty,RAC2P_dirty,POBP_dirty,WAOB_dirty
1,2,3,48,1,1,2,7,1,34,1,2930372,,,,2,,21,,
1,2,4,6,1,1,1,9,1,6,1,435940,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2819169,,,,,,,,
2,1,3,28,1,1,2,6,2,28,1,1645824,1,,,,,,,
1,1,2,27,1,1,2,4,1,27,1,1622370,,,,,,,,
1,1,3,24,1,1,2,5,1,24,1,1365279,,,,,,,,
1,2,1,34,1,1,2,2,1,34,1,1873394,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1532805,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2937429,,,,,,,,
1,1,1,34,1,1,2,2,1,34,1,1851269,,,,,,,,
9,1,3,13,1,1,2,5,68,13,1,896414,,,,,,,,
1,2,9,72,2,1,2,0,1,72,2,3266506,3,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,237072,,,,,6,,,
8,1,3,48,1,1,2,7,67,48,1,2942538,,,,,,,,7
2,1,3,37,1,1,2,5,2,37,1,2181013,,,,,,,,
9,2,4,8,1,1,2,8,68,39,1,564726,,,,,,,,
9,1,3,40,1,1,2,7,68,40,1,2363159,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2226831,,,,,,,,
6,2,3,12,1,1,2,5,43,12,1,796471,,,,,,,,
9,2,4,53,1,1,2,9,68,53,1,3109993,,,,,,,,
1,1,3,45,1,1,1,5,1,51,1,2582280,,,4,,,,,
2,2,2,39,1,1,2,3,2,39,1,2323580,,,5,,,,,
1,1,1,36,1,1,2,2,1,36,1,2090386,,,,,,,,
3,2,3,40,1,1,1,7,5,40,1,2360307,,,,,,,,
1,1,3,12,1,1,2,5,1,36,1,681950,,,,,,,341,
9,1,9,72,2,1,1,0,68,72,2,3266897,,,,,,7,,
1,2,3,1,1,1,2,6,1,1,1,45648,,49,,,,,,
1,1,3,12,1,1,2,5,1,20,1,773875,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2491951,,,,,,,,
8,1,3,28,1,1,2,6,67,28,1,1659398,,,,,,,,
1,2,3,12,1,1,2,5,1,17,1,687697,,,,,,,,
6,2,2,29,1,1,2,4,57,29,1,1667617,,,,,,,,
1,1,4,8,1,1,2,8,1,42,1,546157,,,,,,,,
1,2,3,12,1,1,2,5,1,26,1,685319,,,,,,31,,
1,2,1,25,1,1,2,1,1,25,1,1472296,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2078967,,,,,,,,
2,2,4,6,1,1,1,9,2,6,1,467126,,,,,,,,
1,2,2,18,1,1,2,3,1,18,1,1116252,,,,,,,,
1,1,3,37,1,1,2,5,1,38,1,2183362,,,,,,,,4
2,2,2,29,1,1,2,4,2,29,1,1684665,,,,,,,142,
8,1,4,6,1,1,2,9,67,6,1,252531,,,,,,34,,
1,2,3,40,1,1,2,7,1,40,1,2358206,,,,,,,,
8,1,4,6,1,1,2,9,67,6,1,406574,,,,,,,,
6,2,4,53,1,1,2,9,49,25,1,3161651,,,,,,,,
1,2,1,44,1,1,2,1,1,36,1,2553494,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2545912,,,,,,,,
9,1,2,29,1,1,2,4,68,29,1,1669379,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2499438,,,,,,,,
1,1,4,16,1,1,2,8,1,16,1,974614,,,,,,,,
8,2,1,36,1,1,2,2,67,36,1,2074612,,,,,,,28,
1,2,3,13,1,1,2,5,1,13,1,858391,,,,,4,,,
1,2,3,12,1,1,2,5,1,12,1,766447,,,,,,,,
9,2,4,6,1,1,2,9,68,6,1,329722,,,,,,,,
1,1,2,29,1,1,1,4,1,29,1,1665196,,,,,,,,4
9,2,3,48,1,1,2,7,68,12,1,2904607,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2067148,,,,,,,,
1,2,4,49,1,1,2,8,1,49,1,2974260,,,,,,,,
1,2,1,36,1,1,2,2,1,42,1,1926943,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1038720,,,,,,,8,
1,1,2,27,1,1,2,4,1,27,1,1584686,,,,,3,,,
1,1,1,34,1,1,2,2,1,34,1,1839122,,,,,,,,
6,1,4,6,1,1,2,9,45,6,1,472653,,,,,,,,
2,1,3,1,1,1,1,6,2,1,1,36370,9,,,,,,,
1,1,2,29,1,1,2,4,1,29,1,1673600,,,,,,,,
1,1,3,51,1,1,2,5,1,36,1,3045979,,,,,,,,
1,1,4,8,1,1,2,8,1,42,1,598637,,,,,,,,5
2,1,3,48,1,1,2,7,2,26,1,2779075,,,,,,,,
1,2,1,33,1,1,2,1,1,33,1,1796230,,,,,,,,
1,2,2,29,1,1,2,4,1,17,1,1718642,,,,,,,,
1,2,3,47,1,1,2,6,1,47,1,2652338,,,,,,,,
6,2,1,36,1,1,2,2,43,36,1,2034448,,,,,,,,
1,1,3,13,1,1,2,5,1,13,1,948264,,,,,,,,2
1,1,3,48,1,1,1,7,1,48,1,2775988,,,,,,,,
2,2,4,2,1,1,1,9,2,17,1,52128,,,,,,,,
2,1,3,28,1,1,2,6,2,28,1,1660440,,,,,,,,
1,1,4,56,1,1,2,8,1,56,1,3242592,,,,,,,,
1,2,2,18,1,1,2,3,1,39,1,1160429,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1015949,,,,,,,,
6,1,4,6,1,1,2,9,48,6,1,390465,1,,,,,,,
1,1,4,4,1,1,2,8,1,6,1,113585,,,,,,,,
1,2,3,22,1,1,2,7,1,22,1,1292272,,,,,,,,
2,1,4,8,1,1,2,8,2,8,1,565639,,,,,,,,
1,2,3,51,1,1,2,5,1,36,1,3024651,,,,,,,,
1,2,4,53,1,1,2,9,1,41,1,3143212,,,,,4,,,
1,1,3,37,1,1,2,5,1,55,1,2184065,,,,,,,,
1,2,4,4,1,1,1,8,1,6,1,92720,,,,,,,,
1,1,2,27,1,1,2,4,1,27,1,1609885,,,,,,,,
9,1,3,48,1,1,2,7,68,48,1,2780487,,,,,,,,
1,2,3,1,1,1,2,6,1,22,1,33306,,,3,,,,,
1,2,3,28,1,1,2,6,1,28,1,1641507,,,,,,,,
9,1,1,36,3,1,2,2,68,327,3,2048455,,,,,,,,
1,2,3,5,1,1,2,7,1,5,1,152842,,,,,,,,
1,1,1,36,1,1,1,2,1,34,1,1937227,,,,,,,,7
1,2,3,22,1,1,2,7,1,22,1,1321912,,,,,,,,5
1,2,4,6,1,1,2,9,1,27,1,211248,,,,,,,,
1,2,3,13,1,1,2,5,1,21,1,890149,,,,,,,,
1,2,2,29,1,1,2,4,1,29,1,1699666,,,,,,,,
2,2,3,13,1,1,2,5,2,45,1,900323,,,,2,,,,
2,1,3,47,1,1,2,6,2,47,1,2640588,,,,,,,,
9,2,3,47,1,1,2,6,68,12,1,2633165,,,,,,,,
1,1,2,29,1,1,2,4,1,29,1,1697861,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1507556,,,,,,,,
8,2,9,72,2,1,2,0,67,72,2,3253018,,,,,,,,
9,2,4,32,1,1,2,8,68,6,1,1773673,,,,,,,,
9,2,4,49,1,1,2,8,68,49,1,2957689,,,,,,54,,
1,2,2,29,1,1,2,4,1,29,1,1697264,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2503070,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,1921407,,,,,,,,
2,2,3,48,1,1,2,7,2,48,1,2825353,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1563534,,,,,,,,
1,1,4,35,1,1,1,8,1,35,1,1900203,,,,,,,,
1,2,3,28,1,1,2,6,1,28,1,1638230,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1061346,,,,,,,,
1,2,1,25,1,1,2,1,1,25,1,1439441,,,,,,,,
6,2,3,51,1,1,2,5,43,51,1,3005391,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2739423,,,,,,,,
9,2,2,19,1,1,2,4,68,19,1,1197267,,,,,,,,4
1,2,2,26,1,1,1,3,1,26,1,1564493,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1566042,,,,,,,,
2,2,1,42,1,1,2,2,2,42,1,2519997,,,,2,9,,,
1,1,4,53,1,1,2,9,1,53,1,3104219,2,,,,,,,
1,2,3,22,1,1,2,7,1,22,1,1290402,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1030953,4,,,,,,,
1,1,4,53,1,1,2,9,1,53,1,3101973,,,,,,,,
1,1,2,27,1,1,1,4,1,27,1,1578717,,,,,,,,
1,2,1,34,1,1,2,2,1,34,1,1857124,,48,,,,,,
1,2,3,12,1,1,2,5,1,6,1,662710,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,2009305,,,,,,,,
1,2,1,23,1,1,2,1,1,23,1,1338492,4,,,,,,,
1,2,4,49,1,1,2,8,1,49,1,2968865,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,329565,,,,,,,,
2,1,3,28,1,1,2,6,2,28,1,1650477,,,,,,,,
1,1,1,34,1,1,1,2,1,36,1,1836310,,,,,,,,
1,1,1,25,1,1,2,1,1,25,1,1474048,,,,,,,,
2,2,3,12,1,1,2,5,2,12,1,696252,,,,,,,,
1,1,4,4,1,1,2,8,1,8,1,98188,,6,,,,,,
1,2,4,6,1,1,2,9,1,6,1,423089,,,,,,,,
9,2,1,25,1,1,2,1,68,25,1,1420340,,,,,,,,
8,1,9,72,2,1,2,0,67,72,2,3255995,,,,,,,,
1,1,2,19,1,1,2,4,1,19,1,1190238,,,,,,,,
1,1,3,12,1,1,2,5,1,24,1,775819,,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1153684,,,,,4,,,
1,2,3,12,1,1,2,5,1,26,1,748694,,,,,,,,
9,2,4,16,1,1,1,8,68,6,1,965307,,,,,,,467,
1,2,2,39,1,1,2,3,1,21,1,2272344,,,,,5,,,
1,2,2,27,1,1,2,4,1,27,1,1616633,,,,,,,,
3,1,2,27,1,1,2,4,8,38,1,1627554,,,,,,,,
1,1,2,19,1,1,2,4,1,19,1,1198069,,,,,,,,
1,1,4,4,1,1,2,8,1,49,1,128553,,,,,3,,,
9,1,4,6,1,1,1,9,68,6,1,340639,,,,,,,,
9,1,3,47,1,1,2,6,68,47,1,2647225,,,,,7,,,
1,2,2,18,1,1,2,3,1,18,1,1148090,,,,,,,,
8,2,2,29,1,1,2,4,67,6,1,1713545,,,,,,,,
8,2,4,4,1,1,2,8,67,4,1,71382,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2439693,,,,,,,,
1,2,4,6,1,1,2,9,1,4,1,320114,,,,,,,42,
1,1,2,27,1,1,2,4,1,27,1,1591625,,,,,,,,
1,1,2,27,1,1,2,4,1,27,1,1584354,,,,2,,,,
9,1,3,13,1,1,2,5,68,12,1,938197,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2780089,,,,,,,,
1,2,2,39,1,1,1,3,1,39,1,2341949,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2511142,,,,,,60,,
1,1,3,51,1,1,2,5,1,24,1,3012986,,,,,,,,
2,1,1,36,1,1,2,2,2,36,1,2024649,,,,,,,,
1,2,3,37,1,1,2,5,1,12,1,2141593,2,,,,,,,
2,1,3,48,1,1,2,7,2,48,1,2889990,,,,,,,,
1,2,3,1,1,1,2,6,1,1,1,40639,,,,,,,,
1,1,3,45,1,1,2,5,1,37,1,2592828,,,,,,,,2
1,1,2,26,1,1,1,3,1,26,1,1518482,,,,,,,,
1,1,2,26,1,1,1,3,1,26,1,1575237,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,363968,,,,,,,,
8,1,4,6,1,1,2,9,67,6,1,261487,,,,,,,,
1,2,4,32,1,1,2,8,1,12,1,1780278,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2821135,,,,,,,,
2,1,3,1,1,1,1,6,2,1,1,8392,,,,,,,,
9,1,4,6,1,1,2,9,68,6,1,218662,3,,,,,,,
2,2,2,31,1,1,1,4,2,29,1,1751476,9,,,,,,,
1,1,3,22,1,1,1,7,1,22,1,1309460,,,,,,,,
1,1,1,25,1,1,2,1,1,25,1,1453901,,,,,,,,
2,1,3,48,1,1,1,7,2,48,1,2696934,,,4,,,,,
9,1,4,6,1,1,2,9,68,6,1,329755,,,,2,,,,
1,2,2,27,1,1,2,4,1,27,1,1633116,4,,,,,,,
9,2,2,17,1,1,2,3,68,37,1,1043298,,,,,,,,
1,1,3,37,1,1,2,5,1,37,1,2165920,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2510039,,,,2,,,,
9,1,3,48,1,1,2,7,68,48,1,2827979,,,,,,,,
1,1,1,25,1,1,2,1,1,25,1,1465909,,,,2,,,,
1,2,3,12,1,1,2,5,1,24,1,749162,,,,,,,,
3,1,4,4,1,1,2,8,27,4,1,116169,,,,,,,,
1,2,1,9,1,1,2,1,1,6,1,631995,,,,,,,,
2,1,1,36,1,1,1,2,2,36,1,1911770,,,,,,,,
1,1,2,17,1,1,2,3,1,48,1,1000471,,,,,,,,
9,2,4,6,1,1,2,9,68,6,1,380011,,,,,,,,
1,2,3,37,1,1,2,5,1,37,1,2202980,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1490851,9,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,522121,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2063672,,,,,,,,
1,2,1,9,1,1,2,1,1,22,1,619866,3,,,,,,,
1,2,4,30,1,1,2,8,1,30,1,1728935,,,5,,,,,
1,1,2,55,1,1,2,3,1,55,1,3219416,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2310869,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1085404,,,,,,,,
1,2,3,48,1,1,1,7,1,48,1,2889591,,,,,,,,
1,2,1,9,1,1,2,1,1,9,1,626752,,,,,,,,3
1,2,1,34,1,1,2,2,1,34,1,1871964,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2509906,,,,,,,,
2,1,2,29,1,1,2,4,2,29,1,1723769,,,,,,,,
9,1,4,8,1,1,2,8,68,8,1,552017,,,,,,,,
1,2,3,48,1,1,1,7,1,48,1,2726703,,,,,,,,
1,2,2,18,1,1,2,3,1,18,1,1170733,,,,,,,,
1,2,4,6,1,1,1,9,1,48,1,228244,,,,,,,,
1,1,3,37,1,1,2,5,1,37,1,2176101,,,,,,,,
1,2,1,34,1,1,1,2,1,42,1,1862579,,,,,,,,
1,1,4,49,1,1,2,8,1,49,1,2968820,,,,,,,,
1,2,4,8,1,1,2,8,1,40,1,571403,,,,2,,,,
6,2,4,6,1,1,2,9,45,6,1,212700,,,,,,,,2
2,2,3,47,1,1,2,6,2,47,1,2639467,,,,,,,149,
1,2,4,6,1,1,2,9,1,6,1,375857,,,,,,,508,
1,2,2,17,1,1,2,3,1,17,1,1044081,,,,,,,,
1,2,2,29,1,1,2,4,1,29,1,1719436,,,2,,,,,
1,2,4,6,1,1,2,9,1,4,1,478963,,,,,,,,
1,2,3,37,1,1,2,5,1,37,1,2116073,,6,,,,,,
1,1,4,53,1,1,2,9,1,53,1,3106590,,,,,,,,
2,1,3,37,1,1,1,5,2,37,1,2199802,1,,,2,,,,
1,2,2,18,1,1,1,3,1,18,1,1150861,,,,,,,,
1,1,3,37,1,1,1,5,1,37,1,2132050,,,,,,,,
1,1,4,32,1,1,2,8,1,6,1,1768732,,,,,,,,
1,2,3,22,1,1,2,7,1,22,1,1288279,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,201129,,,5,,,,,
1,1,2,55,1,1,1,3,1,55,1,3180079,,2,,,,,,
3,1,4,53,1,1,2,9,4,53,1,3104816,,,,,,,142,
9,1,3,12,2,1,1,5,68,72,2,830233,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2930887,,,,,,44,,
1,1,3,48,1,1,2,7,1,48,1,2708957,,,,,,,,
1,2,3,24,1,1,2,5,1,24,1,1376031,,,,,,,,
1,1,4,8,1,1,2,8,1,6,1,575047,,,,,,,,
1,2,1,25,1,1,1,1,1,25,1,1472173,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2033119,,,,,,,,
1,2,4,30,1,1,1,8,1,16,1,1724642,,,,,,,,
1,1,3,13,1,1,2,5,1,13,1,862399,,,,,,,9,
1,1,3,48,1,1,2,7,1,48,1,2942664,,,,,,,,
1,1,3,5,1,1,1,7,1,5,1,139270,,,,,,,,
2,1,3,48,1,1,2,7,2,48,1,2942832,,,,,,,,
8,2,3,48,1,1,1,7,67,12,1,2862197,,,,,,,,
1,2,2,29,1,1,2,4,1,8,1,1709566,,,,,,36,,
1,2,2,39,1,1,2,3,1,39,1,2263666,,,,,8,,,
8,2,4,4,1,1,2,8,67,4,1,94754,,22,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2264894,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1529914,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2329966,,,,,,,,4
9,1,1,9,1,1,2,1,68,9,1,639096,,,,,,,,
2,2,3,37,1,1,2,5,2,37,1,2120201,,,5,,,,,
1,2,1,36,1,1,2,2,1,36,1,2102814,4,,,,,,,
1,1,4,49,1,1,2,8,1,6,1,2986820,,,3,,,4,,
1,2,1,36,1,1,2,2,1,23,1,2009177,,,,2,,,,
1,1,4,53,1,1,1,9,1,6,1,3085173,,,,,,,,
2,1,1,36,1,1,2,2,2,36,1,1914994,2,,,,,,,
1,1,4,41,1,1,2,9,1,8,1,2405378,,,4,,8,,,
1,2,1,25,1,1,2,1,1,13,1,1419530,,,,,,,,
6,2,2,17,1,1,2,3,38,17,1,1050749,,,,,,29,,7
1,1,4,35,1,1,2,8,1,40,1,1897718,,,2,,,,100,
6,2,1,36,1,1,2,2,38,36,1,2044126,,,,,,,,
9,1,2,17,1,1,1,3,68,17,1,1027852,,,,,,,,
2,1,4,35,1,1,1,8,2,35,1,1892187,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2920040,,17,,,,,,
1,2,3,1,1,1,2,6,1,37,1,46524,,,,2,,,,
2,2,1,42,1,1,2,2,2,42,1,2543723,,,,,,,,
1,1,4,8,1,1,2,8,1,54,1,553654,,,,,,,,
1,2,2,27,1,1,2,4,1,27,1,1615233,,,,,,,,
2,2,1,36,1,1,2,2,2,36,1,2010851,2,,,,,,,
1,1,3,51,1,1,2,5,1,51,1,3031230,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2276190,,,,,5,,,
1,1,3,51,1,1,1,5,1,13,1,3029058,,,2,,,,,
1,2,4,35,1,1,2,8,1,20,1,1897442,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,217538,,,,,,,,
1,2,3,5,1,1,2,7,1,5,1,140905,1,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2923320,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,478085,,,,,,,,6
1,2,4,6,1,1,2,9,1,6,1,296231,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1574659,4,,,,,,,
2,1,3,47,1,1,2,6,2,47,1,2675158,,,,,,,,4
9,1,3,22,1,1,2,7,68,20,1,1300637,,,,,,,148,
1,2,2,39,1,1,1,3,1,39,1,2244092,,,,,,,,
1,1,2,29,1,1,2,4,1,29,1,1663096,,,,,,,,
9,2,4,6,1,1,2,9,68,6,1,310754,,,,,,,,
6,2,3,48,1,1,2,7,43,48,1,2752613,,,,,,,,
1,1,1,23,1,1,1,1,1,23,1,1333325,,,,,,,,
8,2,3,48,1,1,2,7,67,48,1,2920650,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1519909,,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3180850,,,,,,,,
9,1,3,48,1,1,2,7,68,48,1,2699408,,21,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1002837,,13,,,,,,
1,1,2,39,1,1,2,3,1,26,1,2223003,,,,,8,,,
1,1,1,42,1,1,1,2,1,42,1,2427268,,,,,,,,
1,2,2,18,1,1,1,3,1,21,1,1122229,,,,,,,,
1,1,3,5,1,1,2,7,1,5,1,148395,1,,,,,,,
1,2,2,29,1,1,2,4,1,29,1,1683088,,,,,,,,
1,1,1,9,1,1,2,1,1,25,1,613284,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1511982,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2487769,,,,,,39,,
2,1,3,1,1,1,2,6,2,1,1,39584,,,2,,,,,
1,2,1,42,1,1,2,2,1,42,1,2464078,,,,2,,,,
2,2,1,36,1,1,2,2,2,36,1,1968622,,9,,,,,,3
1,1,3,24,1,1,2,5,1,24,1,1359258,,,,,2,,,
1,1,2,17,1,1,1,3,1,17,1,1051724,,,,,,,,
2,1,3,13,1,1,2,5,2,13,1,927050,,,,,,,,
1,1,4,6,1,1,1,9,1,6,1,164263,,,,,,,,
1,1,2,55,1,1,1,3,1,55,1,3222725,,,,,,,,
1,1,4,49,1,1,2,8,1,49,1,2959117,,,,2,,,,
1,2,2,19,1,1,2,4,1,19,1,1178494,,,,,4,,,
1,1,3,48,1,1,2,7,1,36,1,2821724,,,,,,,,
1,2,3,47,1,1,2,6,1,47,1,2636365,,,,,,,,
1,1,2,39,1,1,2,3,1,21,1,2286085,,,,,,,,
1,1,2,31,1,1,2,4,1,31,1,1753341,,,,,,,,
9,1,2,18,1,1,2,3,68,18,1,1121569,,,,,,,,
1,1,3,13,1,1,1,5,1,13,1,942718,,,,,,6,,
1,1,4,53,1,1,2,9,1,36,1,3088474,,,,,,,,
1,1,1,42,1,1,1,2,1,42,1,2441753,,,,,,,,
1,2,1,34,1,1,2,2,1,34,1,1815153,,,,,,,,
6,2,2,18,1,1,2,3,38,55,1,1134107,,,,,,,,
1,1,3,24,1,1,2,5,1,42,1,1366219,,,,,,,,
1,1,3,48,1,1,1,7,1,48,1,2879038,,,,,,,,
2,2,3,1,1,1,2,6,2,1,1,40861,,,,,,,,
1,1,3,47,1,1,2,6,1,13,1,2631444,,,,,,,,
1,2,3,24,3,1,1,5,1,120,5,1346919,,,,,,,,
9,1,4,53,1,1,2,9,68,53,1,3087926,,,,,,,,
1,1,4,4,1,1,2,8,1,4,1,122403,,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3217289,,,,,,,,
1,2,1,36,1,1,2,2,1,6,1,1995206,,,,,,,,
1,1,2,18,1,1,1,3,1,18,1,1169779,,,,,,,365,
1,2,1,42,1,1,2,2,1,34,1,2442954,,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3227915,,,,,,,,
1,1,1,25,1,1,1,1,1,9,1,1413992,,,,,,,,
2,1,4,53,1,1,2,9,2,36,1,3084892,,,,,,,,7
1,2,4,6,1,1,2,9,1,6,1,237806,,,,,,,,
9,2,3,48,1,1,1,7,68,6,1,2934729,,,,,,,,
9,1,3,47,1,1,2,6,68,41,1,2636357,,,,,,,,
1,1,3,12,1,1,1,5,1,12,1,773883,,,,,,,,
2,1,2,20,1,1,2,4,2,22,1,1237286,,,,,,,,
1,1,4,8,1,1,2,8,1,42,1,572947,2,,,,8,,,
1,2,2,18,1,1,2,3,1,6,1,1175117,,,,2,,,,
1,1,4,32,1,1,1,8,1,34,1,1783145,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,2005821,,,,,,,,
1,2,3,12,1,1,2,5,1,8,1,683844,,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3202443,,,,,,,,
1,1,3,24,1,1,2,5,1,51,1,1390307,,,,,,,,
1,1,2,55,1,1,1,3,1,55,1,3215946,,,,,,,,4
1,2,3,47,1,1,2,6,1,47,1,2678964,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1527951,,,,,,,,
1,2,4,41,1,1,2,9,1,41,1,2414144,,,,,,,,
1,2,2,18,1,1,1,3,1,18,1,1150156,,,,,,,,
1,1,2,19,1,1,2,4,1,19,1,1199813,,,2,,,,,
1,2,3,48,1,1,2,7,1,48,1,2805857,,5,,,6,,,
1,1,1,42,1,1,2,2,1,42,1,2522736,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2331111,9,,,,,,,
2,1,3,51,1,1,2,5,2,51,1,3053751,,,,,,,,7
1,1,1,42,1,1,2,2,1,42,1,2491931,,,,,,,,
1,1,4,8,1,1,2,8,1,40,1,567861,,,,,,,,
1,2,2,55,1,1,2,3,1,54,1,3198693,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2727045,,,,,,,,
1,1,4,41,1,1,2,9,1,6,1,2415823,,,,,,,,
1,1,3,37,1,1,2,5,1,42,1,2152368,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2775097,,,,,,,,
1,1,4,53,1,1,2,9,1,6,1,3125128,,,,,,,,
9,2,2,27,1,1,2,4,68,27,1,1631940,,,,,,,,
8,1,4,6,1,1,2,9,67,6,1,469913,,,,,,,,
1,2,1,50,1,1,2,1,1,25,1,2991045,,,,,,,,
2,1,3,24,1,1,2,5,2,11,1,1404275,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,271541,,,,,,,,
3,1,4,35,1,1,1,8,17,35,1,1910669,,,,,,,,
1,2,2,27,1,1,2,4,1,27,1,1610484,,,,,,,,
1,1,2,20,1,1,1,4,1,20,1,1217136,,,,,,,,
1,2,4,8,1,1,2,8,1,30,1,601129,,,,,,,,
1,1,3,45,1,1,1,5,1,45,1,2590147,,72,,,,,,
1,2,4,4,1,1,2,8,1,6,1,81101,,,,,,,,
1,1,3,28,1,1,2,6,1,42,1,1649119,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1575204,,33,,,,,,
9,2,3,12,1,1,2,5,68,35,1,845811,,,,,,,,
8,1,4,6,1,1,2,9,67,6,1,369401,,,,,,,,
1,1,3,47,1,1,1,6,1,12,1,2675769,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1527222,,,,,,,,
1,1,3,28,1,1,1,6,1,28,1,1638926,,,,,,,417,
1,1,2,39,1,1,2,3,1,39,1,2247244,,,,,,,100,
1,1,4,6,1,1,2,9,1,6,1,341474,,,,,,,,
8,1,3,5,1,1,2,7,67,5,1,133344,,,,,,,,
1,2,2,17,1,1,2,3,1,55,1,1013977,4,,,,,,,
1,2,2,55,1,1,2,3,1,5,1,3204972,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2314847,,,,,,,,
6,2,4,6,1,1,2,9,46,6,1,365223,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2505383,,,,,,,,
2,2,3,28,1,1,2,6,2,47,1,1642714,,,,,,,,
1,2,3,48,1,1,2,7,1,26,1,2764563,,,,,,,,
3,1,3,48,1,1,2,7,16,6,1,2801964,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1559795,,,,,,,,
2,2,3,13,1,1,2,5,2,13,1,875097,,,,,,,,
1,1,2,20,1,1,2,4,1,6,1,1217042,,,,,,,,
1,2,4,8,1,1,2,8,1,48,1,567418,,,,,,,,
2,1,3,37,1,1,2,5,2,54,1,2137915,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1521028,,,5,,,,,
1,2,2,29,1,1,1,4,1,29,1,1677933,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2300325,,,,,,,,
1,1,2,17,1,1,1,3,1,17,1,1103401,,,,,,,,
1,1,2,17,1,1,1,3,1,55,1,995587,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2441171,,,,,,,,
1,1,3,37,1,1,2,5,1,37,1,2128581,,,,,,,,
1,1,2,18,1,1,1,3,1,18,1,1137607,,,,,,,,
9,2,3,1,1,1,1,6,68,1,1,7814,,32,,,,,,
