RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID,REGION_dirty,ST_dirty,CIT_dirty,NATIVITY_dirty,RAC1P_dirty,RAC2P_dirty,POBP_dirty,WAOB_dirty
1,1,3,12,1,1,2,5,1,17,1,708199,,31,,,,,,
1,1,4,53,1,1,2,9,1,53,1,3107343,,,,,,,,
8,2,3,37,1,1,2,5,67,37,1,2177135,,,,,,,,
1,1,3,54,1,1,2,5,1,54,1,3162374,,32,,,,56,,
1,2,3,1,1,1,2,6,1,1,1,39227,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,233258,,,,,,,,
1,2,1,44,1,1,2,1,1,44,1,2558267,,,,,6,,,
1,2,4,8,1,1,2,8,1,39,1,583426,,,,,,,,
1,2,3,28,1,1,2,6,1,48,1,1639080,,21,,,,,,
8,2,2,39,1,1,2,3,67,39,1,2342444,,,,,,,,
1,2,1,42,1,1,2,2,1,36,1,2441645,,,,,,,,
9,1,2,39,1,1,1,3,68,39,1,2225269,,,3,,,,,
9,2,4,6,1,1,2,9,68,48,1,214982,,,5,,,,,
1,1,2,17,1,1,1,3,1,17,1,1051664,,,,,,,,
1,1,1,25,1,1,2,1,1,50,1,1435730,,42,,2,,,,
1,2,4,8,1,1,2,8,1,8,1,574667,,,4,,,,,
3,1,4,41,1,1,2,9,28,41,1,2410418,,,,2,,,,
2,2,2,26,1,1,2,3,2,26,1,1507644,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,443164,,,,,,,,
1,1,4,6,1,1,1,9,1,6,1,311696,,,,,,,,
8,1,3,12,1,1,2,5,67,12,1,784105,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,182889,,,,,,,5,
9,2,2,39,1,1,2,3,68,39,1,2308710,,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1131644,,17,,,6,,,
9,2,3,51,1,1,1,5,68,51,1,3074792,,,,,,,,
1,2,9,72,1,1,2,0,1,36,1,3250940,,,,,,,,
1,2,4,8,1,1,2,8,1,36,1,578999,3,,,2,,11,,
1,1,3,51,1,1,1,5,1,22,1,3032527,,,,,,,,5
1,2,3,24,1,1,2,5,1,24,1,1393621,,,,,,,,
1,2,2,29,1,1,1,4,1,29,1,1700434,,,5,,,60,,
1,1,2,26,1,1,2,3,1,26,1,1547561,,13,,,,,,
1,1,3,12,1,1,2,5,1,26,1,838901,,,,,,,,
9,2,4,6,1,1,1,9,68,6,1,469633,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1048626,,,,,,,,
1,2,4,32,1,1,2,8,1,6,1,1778944,,,,,8,,,
1,2,2,27,1,1,2,4,1,55,1,1600126,,,3,,,48,,
1,1,2,18,1,1,2,3,1,18,1,1127163,,,,,,,,
9,1,2,17,1,1,2,3,68,17,1,1064093,,,,,,,527,
1,1,3,48,1,1,2,7,1,48,1,2882466,,,,,,,,
2,2,3,28,1,1,2,6,2,28,1,1657758,,,,,,,148,
1,2,1,34,1,1,2,2,1,34,1,1863711,,,,,,,,
9,1,3,48,1,1,2,7,68,48,1,2858917,,,,,,,,
9,2,3,47,1,1,1,6,68,5,1,2653161,4,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2955306,,,5,2,,,,7
1,1,3,37,1,1,2,5,1,37,1,2148266,,,,,7,,,
9,2,3,40,1,1,2,7,68,40,1,2368239,,,,,,,,
1,1,2,17,1,1,1,3,1,55,1,982419,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2280922,,,,,,,,
1,2,2,29,1,1,2,4,1,29,1,1687760,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2906789,,,,,,,,8
1,2,3,48,1,1,2,7,1,48,1,2876448,,,,,,,,4
1,2,2,26,1,1,2,3,1,26,1,1495537,,,,,,,248,
1,1,1,34,1,1,2,2,1,34,1,1864125,,,3,,,,,
1,1,3,12,1,1,2,5,1,22,1,834003,,,5,,,,,
1,2,3,22,1,1,2,7,1,22,1,1290431,,,,,,,,
1,2,1,42,1,1,1,2,1,39,1,2471528,,,2,,,,,
1,2,1,36,3,1,2,2,1,163,5,1945841,,,1,2,,,,
1,1,1,34,1,1,2,2,1,36,1,1879015,,,,,,,,
1,1,3,51,1,1,2,5,1,51,1,3041628,,,,2,,,,
1,1,2,39,1,1,2,3,1,39,1,2330029,,,,,,,,
1,1,3,47,1,1,2,6,1,47,1,2637420,,,3,,,,,
1,2,4,53,1,1,2,9,1,8,1,3153390,,,,,,,,
1,1,4,6,1,1,1,9,1,50,1,309328,,,,,,,,
9,1,1,34,1,1,2,2,68,36,1,1824938,,,,,,,,3
2,1,3,1,1,1,2,6,2,1,1,28439,2,,,,,,,
1,1,4,6,1,1,2,9,1,36,1,301369,,,,,,,,2
1,2,3,13,1,1,1,5,1,13,1,852780,,,,,,,,
1,2,3,13,1,1,2,5,1,13,1,853531,,,,,9,,,
1,1,3,37,1,1,2,5,1,42,1,2155136,9,,,2,,,,
1,1,3,12,1,1,2,5,1,12,1,830260,,,,,,31,,5
1,2,4,6,1,1,2,9,1,6,1,527882,,,,,,,,
1,1,2,17,1,1,2,3,1,27,1,1063699,,,,,,,,
1,1,1,34,1,1,2,2,1,42,1,1879900,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2735733,,,,,,,,
1,1,2,17,1,1,1,3,1,17,1,1027204,,,,,,,,
1,1,2,19,1,1,2,4,1,19,1,1179999,,,,,,,,
9,1,2,17,1,1,2,3,68,6,1,1071937,,,,,,54,,
1,2,3,12,1,1,2,5,1,21,1,837098,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,2094388,,,,,,,,
1,2,1,25,1,1,1,1,1,25,1,1405912,,,,,,,214,
2,2,2,39,1,1,2,3,2,39,1,2320754,,,,2,,,,3
1,2,3,47,1,1,2,6,1,47,1,2632484,,,,,,,,
1,1,3,51,1,1,2,5,1,37,1,3002173,2,,,,,,,
2,1,3,51,1,1,2,5,2,51,1,3032090,,,,,,,,
2,2,2,29,1,1,2,4,2,29,1,1721434,,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1121942,,,,,,,,
1,1,2,31,1,1,2,4,1,20,1,1744065,,,2,,,,,
9,2,2,39,1,1,2,3,68,39,1,2261292,,,,,,,,
1,1,3,51,1,1,2,5,1,51,1,3033988,,,,,,,,
2,2,3,37,1,1,2,5,2,45,1,2181600,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2818313,,,,,,,,
1,2,3,1,1,1,2,6,1,1,1,32560,,,,,,,310,
9,2,3,5,1,1,1,7,68,5,1,135276,,,,,,,,
1,1,2,39,1,1,2,3,1,26,1,2322228,3,,,,,,,
2,2,1,34,1,1,2,2,2,34,1,1856155,,,,,,,,
9,1,4,6,1,1,2,9,68,6,1,490619,,,,,,,,
1,2,2,27,1,1,2,4,1,27,1,1620378,,,,,,,,
1,1,4,8,1,1,2,8,1,51,1,582629,,,,,,,,
1,1,2,39,1,1,1,3,1,5,1,2333455,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,391753,,,,2,,,,
1,1,2,26,1,1,2,3,1,26,1,1530240,,,,,,,,
1,2,4,32,1,1,2,8,1,6,1,1766855,2,,,,,,168,
1,1,3,45,1,1,1,5,1,37,1,2588486,,,2,,,,,
1,2,1,25,1,1,2,1,1,25,1,1424053,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2280717,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2500166,,,,,,,,
2,2,2,26,1,1,2,3,2,26,1,1530339,,,,,,,,
1,1,4,53,1,1,2,9,1,53,1,3119601,,,,,,,,
1,2,3,1,1,1,2,6,1,21,1,17204,,,,,,,,
1,2,4,6,1,1,1,9,1,31,1,377101,,,,,,,,
8,1,9,72,2,1,1,0,67,72,2,3263877,,,,,4,,,5
1,1,2,39,1,1,2,3,1,39,1,2270786,,,,,,,,
1,1,2,27,1,1,2,4,1,27,1,1600957,,,,,,,,
2,1,3,45,1,1,2,5,2,45,1,2583599,,,,,,,19,
1,2,3,12,1,1,1,5,1,36,1,649888,,,,,,,,
8,1,4,8,1,1,2,8,67,8,1,547593,,,,,,,523,
8,2,1,42,2,1,1,2,67,72,2,2440323,,,,,,44,,
9,2,3,1,1,1,2,6,68,13,1,28737,,,,,,,,
1,2,3,47,1,1,2,6,1,47,1,2640114,,,,,,,,
1,2,4,6,1,1,2,9,1,25,1,402789,,,,,,,,
8,2,1,36,1,1,2,2,67,36,1,1994326,,,,,,,,
1,1,1,25,1,1,2,1,1,34,1,1406281,,,,,,,,
1,1,2,29,1,1,2,4,1,29,1,1680270,,,,,,,,
1,2,3,12,1,1,2,5,1,12,1,654551,,,,,,,,
1,1,1,9,1,1,2,1,1,36,1,638805,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2937242,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,230092,,,,,,,,
1,1,3,51,1,1,2,5,1,37,1,3016866,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2489016,,,,,,,,
1,1,3,12,1,1,2,5,1,36,1,722627,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,989848,,,,,,,,
9,1,3,51,1,1,2,5,68,51,1,3049679,,,,,,,,
1,1,3,37,1,1,1,5,1,48,1,2166147,,,,2,,,,
1,2,4,8,1,1,2,8,1,8,1,578231,,,,,,,,5
1,2,4,4,1,1,2,8,1,26,1,94634,,,,2,,,162,
1,2,2,26,1,1,2,3,1,26,1,1502802,,,,,,,,
1,2,4,30,1,1,2,8,1,25,1,1724912,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1084646,1,45,,,,,,
9,2,4,6,1,1,2,9,68,6,1,373993,,,,,,,,
9,2,3,47,1,1,2,6,68,47,1,2636383,,,,,,,,
1,2,2,38,1,1,2,4,1,39,1,2219238,,,,,,,,
1,2,3,24,1,1,1,5,1,24,1,1356479,,,,,,,,
1,1,2,17,1,1,1,3,1,18,1,1068404,,,,,,,69,
1,2,3,12,1,1,2,5,1,9,1,777129,,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1133041,,,,2,9,,,
8,1,4,6,1,1,2,9,67,6,1,413922,,,,,,44,,
1,1,4,8,1,1,2,8,1,36,1,547280,,,,,8,,,
1,2,4,49,1,1,2,8,1,49,1,2976610,,,,,,,,
2,1,2,17,1,1,2,3,2,17,1,1002630,,42,,,,,,
2,1,3,13,1,1,2,5,2,13,1,913367,,6,,,,,,
1,2,3,48,1,1,2,7,1,4,1,2694930,,,,,,44,,
1,2,1,42,1,1,2,2,1,42,1,2445392,,,,,,,,
1,1,3,22,1,1,2,7,1,22,1,1326838,,,,2,,,,
1,2,2,17,1,1,2,3,1,17,1,1028674,,,,,,,,
1,1,1,9,1,1,2,1,1,36,1,633557,,,,,4,,,
1,1,2,29,1,1,2,4,1,29,1,1711009,,2,,,,,,
1,2,4,6,1,1,1,9,1,6,1,169164,,41,,,,,,
1,1,3,5,1,1,2,7,1,5,1,136270,,,,,9,,,
1,2,3,48,1,1,2,7,1,55,1,2939331,,,,,,,105,
8,2,4,6,1,1,2,9,67,6,1,405737,,,,,,,,
1,1,3,21,1,1,2,6,1,21,1,1250215,,,,,,,,
8,2,1,36,1,1,2,2,67,36,1,2071443,,,,,,,,
1,1,3,48,1,1,1,7,1,48,1,2768663,,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3195827,,,,,,,,
1,2,2,26,1,1,1,3,1,26,1,1557578,,,,,,,,
1,1,3,51,1,1,2,5,1,6,1,3048128,,,2,,,58,,
9,2,4,6,1,1,2,9,68,6,1,278280,,,,,,,211,
1,2,4,6,1,1,1,9,1,12,1,295726,,,,,,,,
1,1,3,12,1,1,1,5,1,9,1,699430,,,,,,,,
1,2,3,48,1,1,2,7,1,17,1,2827647,,,,,,,,
1,2,3,37,1,1,2,5,1,12,1,2195895,,26,,,,,,
8,2,4,6,1,1,2,9,67,6,1,297380,,,,,,47,,
1,2,2,39,1,1,2,3,1,39,1,2224492,,,,,,,,
2,1,2,26,1,1,2,3,2,26,1,1484704,,,,,7,,,
1,2,3,12,1,1,1,5,1,39,1,843011,,,,2,,,,
9,2,1,36,1,1,2,2,68,36,1,2083904,,,,,,,,6
1,1,2,39,1,1,2,3,1,39,1,2340288,,,,,,,148,
1,1,3,37,1,1,2,5,1,37,1,2209927,,,,,,,,
1,1,1,9,1,1,2,1,1,9,1,614778,,,,,,,,
1,1,2,27,1,1,2,4,1,27,1,1586089,,,,,,,,
1,2,3,12,3,1,2,5,1,139,5,775871,,,,2,,55,,
2,1,3,48,1,1,2,7,2,48,1,2921968,,,,,,57,,7
1,2,1,34,1,1,2,2,1,37,1,1851554,,54,,,,,,
8,1,4,6,1,1,2,9,67,6,1,317741,,,3,,,,,
2,1,2,18,1,1,2,3,2,17,1,1114172,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2848339,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2269780,,,,,,,,
1,1,1,34,1,1,2,2,1,34,1,1843273,,,,,,,,
1,2,1,25,1,1,2,1,1,11,1,1440818,,54,,,,,,
1,2,3,13,1,1,2,5,1,13,1,884929,,,,2,6,,,
1,1,4,6,1,1,2,9,1,6,1,309404,,,3,,,,,
1,2,3,48,1,1,2,7,1,22,1,2744389,,,,,,,,
8,1,4,32,1,1,2,8,67,32,1,1757687,,,,2,,,314,
1,1,2,39,1,1,2,3,1,39,1,2286000,,,,,,64,,
1,2,2,39,1,1,2,3,1,39,1,2335100,,,,,,,,
2,2,3,51,1,1,2,5,2,36,1,3059302,,,,,,,,
9,1,1,36,1,1,2,2,68,36,1,2092076,,,,,1,,,
1,2,3,21,1,1,2,6,1,36,1,1281553,,,,,,,,
2,1,3,48,1,1,2,7,2,48,1,2913459,,4,,,,,,
1,1,2,19,1,1,2,4,1,19,1,1201630,,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3215530,,,,,,,,
1,2,3,47,1,1,1,6,1,47,1,2625655,,,,,,,,8
1,1,3,40,1,1,2,7,1,40,1,2370636,,,5,,,,,
1,1,2,29,1,1,2,4,1,17,1,1674067,,34,,,,,,2
3,1,4,35,1,1,2,8,17,35,1,1905076,,,,,5,,,
1,2,3,12,1,1,2,5,1,17,1,832864,,,,,,,,
9,2,1,9,1,1,1,1,68,22,1,621737,3,,,,,,,
1,2,2,19,1,1,2,4,1,17,1,1183466,,,,,7,,,
1,1,2,18,1,1,1,3,1,17,1,1163517,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2788225,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2777721,,,,,,,,
1,2,4,8,1,1,2,8,1,37,1,591903,,,,,,,,
1,2,2,55,1,1,1,3,1,55,1,3209679,,,,,,,,
1,1,4,53,1,1,2,9,1,53,1,3151764,3,36,,,,,,
6,2,4,4,1,1,1,8,43,6,1,58225,,,,,,,,
1,2,4,8,1,1,1,8,1,35,1,578064,,,,,,,,
1,1,2,27,1,1,2,4,1,27,1,1622922,,,,,,,,3
1,2,3,47,1,1,2,6,1,47,1,2633889,,21,,2,8,,,
1,1,4,8,1,1,2,8,1,8,1,595163,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1096572,,,,,,,,
1,2,3,12,1,1,2,5,1,12,1,713971,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1009303,,,,,,64,105,
1,1,2,55,1,1,2,3,1,55,1,3214177,,,,2,,,49,5
1,1,3,37,1,1,2,5,1,37,1,2192031,,,,,,,,
2,2,3,37,1,1,2,5,2,11,1,2119179,,,,,,,,
9,1,9,72,2,1,2,0,68,72,2,3257114,,,,,,,,
2,2,3,22,1,1,1,7,2,22,1,1296579,,,,,,,,
9,1,1,42,1,1,1,2,68,37,1,2534001,,15,,2,,,,
1,1,2,31,1,1,2,4,1,31,1,1739864,,,,,,,,
1,2,2,31,1,1,2,4,1,42,1,1750285,,,,2,,55,,
1,1,2,55,1,1,2,3,1,55,1,3201362,,,,,,,,
1,2,1,42,1,1,1,2,1,42,1,2459425,,,,,,,54,
2,1,1,36,1,1,1,2,2,36,1,1920412,,,,,,,,6
8,2,4,6,1,1,2,9,67,6,1,349946,,,4,,,,,
1,1,3,37,1,1,2,5,1,51,1,2194401,,,,,,,,
1,2,3,45,1,1,1,5,1,13,1,2598001,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1008157,,,5,,,,,
8,1,4,6,1,1,2,9,67,6,1,505113,,,,,,,,
1,2,3,21,1,1,2,6,1,1,1,1251565,,,2,,,,10,
1,2,4,53,1,1,2,9,1,8,1,3134406,,,,,,24,,
9,2,4,4,1,1,2,8,68,4,1,128292,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1025404,,,,,,63,,
1,1,2,18,1,1,2,3,1,36,1,1160332,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2885501,,,,,5,,,
2,1,3,5,1,1,2,7,2,5,1,157699,,,,,,12,,
6,1,1,42,1,1,2,2,55,32,1,2452810,,,,,,,,
1,1,4,6,1,1,1,9,1,24,1,543617,,,,,,,,
9,1,3,12,1,1,2,5,68,53,1,829694,,,,,,,,
1,2,3,22,1,1,1,7,1,22,1,1317231,,,,,,,,
1,2,3,48,1,1,1,7,1,22,1,2919405,,,,,,,,
9,1,3,1,1,1,2,6,68,18,1,35975,2,,,,,,,
1,1,3,5,1,1,2,7,1,5,1,142229,,,,,,,,
9,1,1,42,1,1,2,2,68,26,1,2514850,,,3,,,,,
9,2,2,18,1,1,2,3,68,18,1,1135741,,,,,,,,3
1,2,1,34,1,1,2,2,1,36,1,1869771,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2495183,,56,,,,,,
1,2,3,54,1,1,2,5,1,54,1,3176645,,,,,,,,
1,2,4,4,1,1,2,8,1,39,1,87340,1,,,,,,,
2,2,3,51,1,1,1,5,2,51,1,3000351,,,2,2,,,,
1,2,2,29,1,1,2,4,1,49,1,1677606,,,,,,,,
9,2,4,6,1,1,2,9,68,6,1,286970,,,,,,,20,
1,1,2,19,1,1,2,4,1,19,1,1200956,,,,,,,,
2,2,2,55,1,1,2,3,2,55,1,3193782,,,,,,52,,
8,2,4,6,1,1,2,9,67,6,1,365399,,,,,,,,
2,1,3,47,1,1,1,6,2,13,1,2629617,,,,,,,,
1,1,3,12,1,1,2,5,1,12,1,758587,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,276730,,,,,,39,,
1,1,4,49,1,1,2,8,1,49,1,2956913,,53,,,,,,
2,2,3,1,1,1,1,6,2,18,1,2716,,,,,,,,8
1,2,2,18,1,1,1,3,1,18,1,1153457,,,,,,,,
1,1,3,13,1,1,2,5,1,13,1,946919,,,,,,,,
8,2,3,48,1,1,2,7,67,48,1,2848754,9,,,,,30,,
1,1,3,45,1,1,2,5,1,45,1,2581613,,,,,,,,
1,2,2,27,1,1,2,4,1,27,1,1631434,,,,,,,,
2,2,3,22,1,1,2,7,2,22,1,1313210,,,,,,,,
1,2,2,31,1,1,2,4,1,31,1,1746536,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1032919,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2857796,,,,,,,,
1,1,3,13,1,1,2,5,1,45,1,913891,,,,,,,,
1,1,2,26,1,1,2,3,1,37,1,1570708,,,,,,,246,
6,2,4,6,1,1,2,9,43,6,1,163187,,,,2,,,,
1,2,3,12,1,1,2,5,1,1,1,714936,,,,,,64,,
8,2,4,6,1,1,2,9,67,6,1,231669,,,,,,,41,
1,1,3,47,1,1,2,6,1,39,1,2647223,1,,,2,,,,
1,2,3,37,1,1,2,5,1,41,1,2114474,,,,,,,,
1,2,1,36,1,1,1,2,1,36,1,2084983,,,,,,,,
1,2,2,39,1,1,1,3,1,39,1,2297444,,,,2,,,,
1,1,3,22,1,1,2,7,1,22,1,1326421,,,,,,,,
2,2,1,34,1,1,2,2,2,34,1,1854397,,,,,,,,
1,2,4,49,1,1,2,8,1,2,1,2984854,,,,,,,,
6,1,3,24,3,1,2,5,58,218,4,1350688,,,,,,,,
2,1,3,37,1,1,1,5,2,37,1,2112802,,,,2,,,,
1,2,3,12,1,1,2,5,1,36,1,839863,2,,,,6,,,
1,1,3,40,1,1,2,7,1,19,1,2363313,,,,,,,,
2,1,3,22,1,1,2,7,2,34,1,1318197,,,,,,,,
1,1,3,12,1,1,2,5,1,12,1,789072,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2897285,,,,,,54,,
2,2,2,17,1,1,2,3,2,17,1,1078969,,,,,,,,
1,1,4,41,1,1,1,9,1,41,1,2387323,,,,2,,,,
1,1,3,48,1,1,2,7,1,55,1,2868644,,,3,,,,,
1,1,3,48,1,1,2,7,1,21,1,2733300,,,,,,,,
1,1,3,1,1,1,2,6,1,1,1,20463,1,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,2030111,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2502160,9,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3211354,,,,,,,,3
1,2,1,42,1,1,2,2,1,42,1,2484916,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1526168,,,,,,,,
9,2,3,48,3,1,2,7,68,303,3,2761810,,,,2,,,,
1,2,4,6,1,1,2,9,1,6,1,258879,,,,,,49,,
1,1,3,13,1,1,2,5,1,13,1,947248,,2,,,,,,
9,2,1,9,1,1,2,1,68,9,1,625748,,,,,,,,
2,1,1,34,1,1,2,2,2,51,1,1841398,,,,,,,,
9,1,4,35,1,1,2,8,68,4,1,1899642,,,,,,,,
1,1,2,19,1,1,1,4,1,19,1,1179311,,,,,,10,,
9,2,4,15,3,1,2,9,68,215,4,963494,,,,,,,,2
1,1,3,37,1,1,2,5,1,26,1,2118444,,,,,8,,,
1,1,2,26,1,1,2,3,1,26,1,1514193,,,,,,12,,
1,2,3,28,1,1,2,6,1,28,1,1645887,,,,,,,,
1,1,2,17,1,1,1,3,1,17,1,1011720,,,,,,,436,
9,2,2,20,1,1,2,4,68,20,1,1232579,,56,,,8,,18,
1,1,2,18,1,1,1,3,1,18,1,1159140,,,,,,,,
1,1,4,4,1,1,2,8,1,30,1,99555,,,,,3,,,
9,1,2,26,1,1,2,3,68,26,1,1502521,,,,,,,,
1,2,3,22,1,1,2,7,1,22,1,1288411,,,,,,,,
1,1,3,24,1,1,2,5,1,24,1,1366378,,,,,,,,7
6,2,4,6,1,1,2,9,59,6,1,277897,,25,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2712672,,,,,,,,
8,1,4,6,1,1,2,9,67,6,1,348062,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1072310,1,,,,,,,
1,1,2,29,1,1,2,4,1,48,1,1672706,,,,,,,,4
1,2,2,46,1,1,2,4,1,27,1,2622289,,,,,,,,
1,1,2,17,1,1,2,3,1,42,1,1052670,,,,,,,,
1,2,4,53,1,1,2,9,1,22,1,3105113,,,,,,,,
9,1,4,8,1,1,2,8,68,8,1,567827,,22,,,,,,
8,2,1,36,2,1,1,2,67,72,2,1995057,,,,,,,,
9,2,4,6,1,1,2,9,68,6,1,262918,,,,,,,,
9,2,4,6,1,1,2,9,68,6,1,262045,,,,,,,363,
1,2,2,39,1,1,2,3,1,39,1,2256040,,,,,,,,
9,1,4,8,1,1,1,8,68,12,1,546546,9,,,,8,,,
9,1,2,17,1,1,2,3,68,17,1,988935,,,,,,,,
1,2,3,47,1,1,2,6,1,37,1,2627608,,,,,3,,,2
1,1,3,22,1,1,2,7,1,22,1,1317754,2,,,2,6,,449,
1,2,3,12,1,1,2,5,1,12,1,741937,,25,,,,,,2
1,1,2,17,1,1,2,3,1,17,1,1082000,,,,,4,,,
1,2,4,6,1,1,1,9,1,6,1,328835,,,,,,,,
1,1,2,31,1,1,2,4,1,31,1,1739889,,,,,,,,
9,2,2,20,1,1,2,4,68,20,1,1236344,,,,,,,160,
1,1,2,18,1,1,2,3,1,18,1,1144742,,,,,,,,
8,2,3,13,1,1,2,5,67,36,1,935536,,,,,,,,
1,2,3,47,1,1,1,6,1,26,1,2685171,,,,,,,,3
1,1,2,55,1,1,2,3,1,55,1,3208682,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2759720,,,,,,,338,
1,2,3,48,1,1,2,7,1,48,1,2717078,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2545869,,,,,,,,
1,1,2,26,1,1,1,3,1,26,1,1560871,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,428795,,,,,,,316,
1,1,2,39,1,1,2,3,1,39,1,2243343,,,,,,,4,
1,1,3,45,1,1,2,5,1,45,1,2589355,,,3,,3,,,
1,1,3,28,1,1,2,6,1,28,1,1657800,,41,,,,,,
1,2,4,6,1,1,2,9,1,25,1,486222,,,2,,,,248,
1,2,3,5,1,1,1,7,1,5,1,142325,,,,,,38,,
2,1,4,6,1,1,2,9,2,28,1,513632,,,,,,,,
9,1,3,13,1,1,2,5,68,13,1,937152,,,2,,,,,
1,1,4,6,1,1,2,9,1,6,1,353706,,,,,,,,
1,2,2,17,1,1,2,3,1,29,1,1094867,,,,,,11,,
1,2,3,48,1,1,1,7,1,9,1,2852931,,,,,,58,,
1,1,3,12,1,1,2,5,1,12,1,733504,,,,,,,,4
1,2,3,47,1,1,2,6,1,47,1,2644961,,,,,,,,
1,2,3,28,1,1,2,6,1,47,1,1657583,,,,,,,,
1,1,3,5,1,1,2,7,1,5,1,152035,,,,,,,,
1,1,4,8,1,1,2,8,1,40,1,580842,,,,,,,,
1,1,3,45,1,1,2,5,1,26,1,2592822,,,,,,,,
1,1,1,25,1,1,2,1,1,25,1,1476921,,,,,,,,
1,1,1,44,1,1,2,1,1,36,1,2562788,,,,,,,,
9,2,2,39,1,1,2,3,68,39,1,2272559,,,,,,,,
1,2,4,4,1,1,2,8,1,4,1,72695,,,,,,,,2
9,1,4,32,1,1,2,8,68,32,1,1775921,,,,,,,,
1,2,3,45,1,1,2,5,1,45,1,2606406,,34,,,,23,,
9,1,4,15,1,1,2,9,68,15,1,951561,,,5,,,,,
1,1,4,8,1,1,2,8,1,8,1,580953,,,,2,,,,
1,1,4,6,1,1,2,9,1,34,1,232485,,,,,,,368,7
9,1,2,55,1,1,2,3,68,4,1,3220527,,,,,,,,
1,1,4,41,1,1,2,9,1,55,1,2386648,,,,,,47,,
1,2,2,26,1,1,1,3,1,26,1,1500720,,,,,,31,,
1,2,2,29,1,1,2,4,1,29,1,1709632,,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3226363,,,,,,,,
1,2,4,6,1,1,1,9,1,6,1,294002,,,,,,,,
1,2,2,18,1,1,2,3,1,21,1,1146886,,,,,,,213,
1,2,1,42,1,1,2,2,1,42,1,2487038,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,335159,,,,,,24,,
2,1,2,17,1,1,2,3,2,28,1,988500,,,,,,,,
1,2,4,32,1,1,2,8,1,6,1,1777356,,,,,,,,
1,2,2,27,1,1,2,4,1,27,1,1586452,,,,,,33,,
1,1,1,34,1,1,2,2,1,34,1,1888420,3,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3236002,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1522184,4,,,,,55,,
1,1,2,55,1,1,1,3,1,55,1,3199771,,,,,,,,
1,2,3,54,1,1,2,5,1,54,1,3172697,,,3,,,,134,
1,2,4,8,1,1,2,8,1,24,1,579980,1,,,2,,,,
9,2,3,12,1,1,2,5,68,12,1,847224,9,4,3,,,,,
1,1,4,6,1,1,2,9,1,44,1,424450,,,,,,,,4
1,2,4,6,1,1,2,9,1,51,1,213725,2,,,,,,,
2,2,3,48,1,1,2,7,2,48,1,2769941,,,,2,,,,
1,2,3,5,1,1,2,7,1,5,1,150019,,,,,,,,
